_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""The Burger Factory""","""450""","""Burger,Fast Food""","""Chandigarh""","""Sector 70-- Mohali""","""https://www.zomato.com/chandigarh/the-burger-factory-sector-70-mohali/info""","""38""","""Quick Bites""","""11am to 4am(Mon-Sun)""","""Average""","""2.7""","""5"""
"""Food Singh""","""700""","""North Indian""","""Chandigarh""","""Sector 35-- Chandigarh""","""https://www.zomato.com/chandigarh/food-singh-sector-35/info""","""38""","""none""","""11am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Celebration's Kitchen By Hnh""","""600""","""North Indian,Fast Food,Desserts,Beverages""","""Chandigarh""","""Chandigarh Road""","""https://www.zomato.com/chandigarh/celebrations-kitchen-by-hnh-chandigarh-road-zirakpur/info""","""38""","""Quick Bites""","""830am to 1130pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Desi Currys""","""300""","""North Indian""","""Chandigarh""","""Chandigarh Road""","""https://www.zomato.com/chandigarh/desi-currys-chandigarh-road-zirakpur/info""","""38""","""Quick Bites""","""9am to 1130pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hundred Spices Food Plaza""","""400""","""North Indian,Chinese""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/hundred-spices-food-plaza-phase-7-mohali/info""","""38""","""none""","""1pm to 3am(Mon-Sun)""","""Average""","""3.0""","""16"""
"""Chination""","""500""","""Chinese""","""Chandigarh""","""Sector 35-- Chandigarh""","""https://www.zomato.com/chandigarh/chination-sector-35/info""","""38""","""none""","""11am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Food Court""","""400""","""North Indian,Chinese""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/the-food-court-kharar-road-mohali/info""","""39""","""Quick Bites""","""11am to 3am(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Dutch Crunch""","""400""","""Continental,Pizza,Beverages""","""Chandigarh""","""Sector 22-- Chandigarh""","""https://www.zomato.com/chandigarh/dutch-crunch-sector-22/info""","""39""","""Quick Bites""","""11am to 1130pm(Mon-Sun)""","""Average""","""3.4""","""49"""
"""Burger Xpress""","""200""","""Burger,Fast Food""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/burger-xpress-dhakoli-zirakpur/info""","""39""","""Quick Bites""","""12noon to 1am(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Starwood""","""200""","""North Indian""","""Chandigarh""","""Phase 11-- Mohali""","""https://www.zomato.com/chandigarh/hotel-starwood-phase-11-mohali/info""","""39""","""Quick Bites""","""8am to 2am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shree Balaji Kulfi & Ice Cream""","""200""","""Ice Cream,Desserts""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/shree-balaji-kulfi-ice-cream-f/info""","""39""","""Food Truck""","""11am to 1130pm(Mon-Sun)""","""Average""","""3.2""","""13"""
"""KTM Express""","""200""","""Fast Food,North Indian""","""Chandigarh""","""Chandigarh Industrial Area""","""https://www.zomato.com/chandigarh/ktm-express-chandigarh-industrial-area/info""","""39""","""Quick Bites""","""11am to 3am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Wat-a-Burger""","""350""","""Burger,Fast Food,Beverages""","""Chandigarh""","""Sector 20-- Panchkula""","""https://www.zomato.com/chandigarh/wat-a-burger-sector-20-panchkula/info""","""39""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""79"""
"""Haandi Dum""","""500""","""North Indian,Chinese,Rolls""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/haandi-dum-phase-7-mohali/info""","""39""","""Quick Bites""","""1130am to 1030pm(Mon-Sun)""","""Good""","""3.5""","""357"""
"""Fantastic 4""","""300""","""North Indian,Chinese""","""Chandigarh""","""Sector 2-- Panchkula""","""https://www.zomato.com/chandigarh/fantastic-4-sector-2-panchkula/info""","""39""","""none""","""12noon to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Food Garage""","""400""","""Chinese,North Indian""","""Chandigarh""","""Phase 5-- Mohali""","""https://www.zomato.com/chandigarh/food-garage-phase-5-mohali/info""","""39""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""Good""","""3.9""","""508"""
"""Uttam Sweets and Bakers""","""300""","""Mithai,Fast Food""","""Chandigarh""","""Sector 46-- Chandigarh""","""https://www.zomato.com/chandigarh/uttam-sweets-and-bakers-sector-46/info""","""39""","""Sweet Shop""","""9am to 10pm(Mon-Sun)""","""Good""","""3.9""","""202"""
"""Garg Chaat""","""100""","""Street Food""","""Chandigarh""","""Sector 23-- Chandigarh""","""https://www.zomato.com/chandigarh/garg-chaat-sector-23/info""","""39""","""none""","""11am to 9pm(Mon-Sun)""","""Very Good""","""4.1""","""339"""
"""Yadav Dhaba""","""200""","""North Indian""","""Chandigarh""","""Sector 23-- Chandigarh""","""https://www.zomato.com/chandigarh/yadav-dhaba-sector-23/info""","""39""","""Quick Bites""","""9am to 4pm,7pm to 1030pm(Mon-Sun)""","""Good""","""3.9""","""300"""
"""Taco Ice Cream""","""100""","""Ice Cream,Beverages""","""Chandigarh""","""Sector 44-- Chandigarh""","""https://www.zomato.com/chandigarh/taco-ice-cream-sector-44/info""","""39""","""Dessert Parlor""","""10am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""127"""
"""Hall Gate""","""400""","""North Indian,Fast Food""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/hall-gate-sector-34/info""","""39""","""none""","""1230pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Playground Terrace""","""2000""","""Lebanese,North Indian""","""Chandigarh""","""Sector 26-- Chandigarh""","""https://www.zomato.com/chandigarh/playground-terrace-sector-26/info""","""40""","""Bar""","""5pm to 1am(Mon-Sat),1pm to 1am(Sun)""","""Not rated""","""-""","""-"""
"""The Beer Cafe""","""1500""","""North Indian,Italian,Finger Food""","""Chandigarh""","""Elante Mall-- Chandigarh Industrial Area""","""https://www.zomato.com/chandigarh/the-beer-cafe-chandigarh-industrial-area/info""","""40""","""Pub""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.4""","""577"""
"""The Big Bro""","""500""","""Cafe,Bakery,Continental,Italian,Mexican""","""Chandigarh""","""Sector 9-- Panchkula""","""https://www.zomato.com/chandigarh/the-big-bro-sector-9-panchkula/info""","""40""","""Café""","""10am to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""645"""
"""The Mountain Souls""","""250""","""North Indian""","""Chandigarh""","""Sector 67-- Mohali""","""https://www.zomato.com/chandigarh/the-mountain-souls-sector-67-mohali/info""","""40""","""Quick Bites""","""9am to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Tasty Point Family Dhaba""","""450""","""North Indian""","""Chandigarh""","""Sector 2-- Panchkula""","""https://www.zomato.com/chandigarh/the-tasty-point-family-dhaba-sector-2-panchkula/info""","""40""","""Dhaba""","""12noon to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Chef Cuisine""","""300""","""North Indian,Chinese""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/the-chef-cuisine-nayagaon-nayagaon/info""","""40""","""none""","""8am to 3am(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Kaffe 17""","""500""","""Cafe,Italian,Continental""","""Chandigarh""","""Sector 2-- Panchkula""","""https://www.zomato.com/chandigarh/kaffe-17-sector-2-panchkula/info""","""40""","""Café""","""24""","""Average""","""3.1""","""9"""
"""Agam Motel""","""400""","""Chinese,North Indian""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/agam-motel-ambala-road-zirakpur/info""","""40""","""Quick Bites""","""6am to 12midnight(Mon-Sun)""","""Average""","""3.2""","""10"""
"""Food Byte""","""200""","""North Indian""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/food-byte-sector-34/info""","""40""","""none""","""7am to 9am,6pm to 1am(Mon-Fri),7am to 1am...""","""Not rated""","""-""","""-"""
"""Food 69""","""300""","""North Indian,Chinese""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/food-69-kharar-road-mohali/info""","""40""","""none""","""10am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Food For Foodies""","""150""","""Street Food,North Indian""","""Chandigarh""","""Sector 71-- Mohali""","""https://www.zomato.com/chandigarh/food-for-foodies-sector-71-mohali/info""","""40""","""Quick Bites""","""6am to 530am(Mon-Sat),Closed(Sun)""","""None""","""NEW""","""NEW"""
"""Biryani Dil Se""","""500""","""Biryani""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/biryani-dil-se-phase-7-mohali/info""","""40""","""none""","""2pm to 4am(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hickey""","""200""","""Pizza,Italian""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/hickey-vip-road-zirakpur/info""","""40""","""none""","""630pm to 1am(Mon,Wed,Thu,Fri,Sat,Sun)...""","""Not rated""","""-""","""-"""
"""Laao Ji""","""500""","""North Indian""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/laao-ji-ambala-road-zirakpur/info""","""40""","""Casual Dining""","""8am to 4am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Maharaja Degchi Wala""","""600""","""North Indian,Chinese""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/maharaja-degchi-wala-phase-7-mohali/info""","""40""","""none""","""2pm to 4am(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Food Bar""","""600""","""North Indian,Chinese,Fast Food""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/food-bar-kharar-road-mohali/info""","""41""","""Casual Dining""","""10am to 1130pm(Mon-Sun)""","""Average""","""3.2""","""30"""
"""Impact 1""","""500""","""North Indian,Chinese""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/impact-1-vip-road-zirakpur/info""","""41""","""Casual Dining""","""7am to 12midnight(Mon-Sun)""","""Average""","""3.0""","""74"""
"""Kamdhenu Fast Food""","""200""","""Fast Food,North Indian,Chinese""","""Chandigarh""","""Sector 10-- Panchkula""","""https://www.zomato.com/chandigarh/kamdhenu-fast-food-sector-10-panchkula/info""","""41""","""Quick Bites""","""1pm to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Tamohar""","""300""","""Chinese,North Indian""","""Chandigarh""","""Sector 42-- Chandigarh""","""https://www.zomato.com/chandigarh/tamohar-sector-42/info""","""41""","""Quick Bites""","""8am to 1am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Vegan Delight""","""300""","""North Indian,Chinese""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/vegan-delight-vip-road-zirakpur/info""","""41""","""Quick Bites""","""11am to 1am(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Roll Over""","""150""","""Rolls,Fast Food""","""Chandigarh""","""Sector 15-- Chandigarh""","""https://www.zomato.com/chandigarh/roll-over-sector-15/info""","""41""","""none""","""11am to 1030pm(Mon-Sun)""","""Good""","""3.5""","""362"""
"""Eating Point""","""550""","""North Indian,Chinese""","""Chandigarh""","""Phase 2-- Mohali""","""https://www.zomato.com/chandigarh/eating-point-phase-2-mohali/info""","""41""","""Quick Bites""","""830am to 1030pm(Mon-Sun)""","""Good""","""3.9""","""361"""
"""The Great Kabab Factory""","""1600""","""North Indian,Mughlai""","""Chandigarh""","""Sector 26-- Chandigarh""","""https://www.zomato.com/chandigarh/the-great-kabab-factory-sector-26/info""","""41""","""Casual Dining""","""1130am to 330pm,630pm to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""262"""
"""Roll Express""","""300""","""Rolls""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/roll-express-vip-road-zirakpur/info""","""41""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.6""","""29"""
"""Kailash Restaurant""","""600""","""North Indian,Chinese""","""Chandigarh""","""Sector 19-- Chandigarh""","""https://www.zomato.com/chandigarh/kailash-restaurant-sector-19/info""","""41""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Good""","""3.9""","""375"""
"""Pal Vaishno Dhaba""","""250""","""North Indian""","""Chandigarh""","""Phase 9-- Mohali""","""https://www.zomato.com/chandigarh/pal-vaishno-dhaba-phase-9-mohali/info""","""41""","""Quick Bites""","""8am to 4pm,7pm to 11pm(Mon-Sun)""","""Good""","""3.9""","""75"""
"""Kala Dhaba""","""200""","""North Indian""","""Chandigarh""","""Manimajra""","""https://www.zomato.com/chandigarh/kala-dhaba-manimajra/info""","""41""","""Dhaba""","""8am to 11pm(Mon-Sun)""","""Good""","""3.8""","""595"""
"""Foody Hub""","""200""","""Pizza,Burger,Italian""","""Chandigarh""","""Manimajra""","""https://www.zomato.com/chandigarh/foody-hub-manimajra/info""","""41""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.9""","""308"""
"""AJA Fresh, Grilled & Healthy""","""2000""","""Mexican,Italian,Cafe,Salad""","""Chandigarh""","""Sector 11-- Chandigarh""","""https://www.zomato.com/chandigarh/aja-fresh-grilled-healthy-sector-11/info""","""41""","""Casual Dining""","""830am to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""872"""
"""Coffee Full Day""","""500""","""Cafe,Sandwich,Fast Food,Beverages,Coffee""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/coffee-full-day-sector-34/info""","""41""","""Café""","""11am to 11pm(Mon-Sun)""","""Good""","""3.7""","""54"""
"""Hungrii Buddiies""","""350""","""Fast Food,Pizza""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/hungrii-buddiies-phase-7-mohali/info""","""42""","""none""","""11am to 11pm(Mon-Sun)""","""Good""","""3.8""","""74"""
"""Hoshiarpurian Di Hatti Sweets""","""300""","""Mithai,Street Food,Chinese""","""Chandigarh""","""Phase 5-- Mohali""","""https://www.zomato.com/chandigarh/hoshiarpurian-di-hatti-sweets-phase-5-mohali/info""","""42""","""Sweet Shop""","""8am to 11pm(Mon-Sun)""","""Good""","""3.7""","""355"""
"""Chef'z Inn""","""300""","""Fast Food,Italian""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/chefz-inn-sector-34/info""","""42""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Shama Dhaba""","""200""","""North Indian""","""Chandigarh""","""Phase 10-- Mohali""","""https://www.zomato.com/chandigarh/shama-dhaba-phase-10-mohali/info""","""42""","""Quick Bites""","""1030am to 1130pm(Mon-Sun)""","""Average""","""2.8""","""5"""
"""Saini Dhaba""","""500""","""North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/saini-dhaba-kharar-road-mohali/info""","""42""","""Dhaba""","""6am to 12midnight(Mon-Sun)""","""Average""","""3.2""","""24"""
"""Puran Singh Ka Mashoor Vishal Dhaba""","""700""","""North Indian,Chinese""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/puran-singh-ka-mashoor-vishal-dhaba-kharar-road-mohali/info""","""42""","""Dhaba""","""8am to 2am(Mon-Sun)""","""Average""","""3.1""","""486"""
"""Master Chi""","""450""","""Asian,Chinese""","""Chandigarh""","""Inner Market-- Sector 8 B-- Chandigarh""","""https://www.zomato.com/chandigarh/master-chi-sector-8/info""","""42""","""none""","""1pm to 1045pm(Mon-Sun)""","""Very Good""","""4.3""","""325"""
"""Ram Chat Bhandar""","""100""","""Street Food""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/ram-chat-bhandar-sector-34/info""","""42""","""none""","""2pm to 9pm(Mon-Sun)""","""Very Good""","""4.2""","""182"""
"""World Food Centre""","""600""","""North Indian,Fast Food""","""Chandigarh""","""Phase 10-- Mohali""","""https://www.zomato.com/chandigarh/world-food-centre-phase-10-mohali/info""","""42""","""Casual Dining""","""10am to 10pm(Mon-Sun)""","""Very Good""","""4.2""","""285"""
"""Bhathal Rasoi""","""300""","""North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/bhathal-rasoi-kharar-road-mohali/info""","""42""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Good""","""3.9""","""59"""
"""Beans n Brewers""","""400""","""Cafe,Italian,Mexican,Continental,Beverages""","""Chandigarh""","""Phase 10-- Mohali""","""https://www.zomato.com/chandigarh/beans-n-brewers-phase-10-mohali/info""","""42""","""Café""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Meals of Punjab""","""300""","""Chinese,North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/meals-of-punjab-kharar-road-mohali/info""","""42""","""Quick Bites""","""930am to 1030pm(Mon-Sun)""","""Good""","""3.6""","""57"""
"""Vigour Bowl""","""500""","""Healthy Food,Beverages,Salad""","""Chandigarh""","""Sector 35-- Chandigarh""","""https://www.zomato.com/chandigarh/vigour-bowl-sector-35/info""","""42""","""none""","""11am to 10pm(Mon-Sun)""","""Very Good""","""4.2""","""313"""
"""New Vaishno Dhaba""","""400""","""North Indian""","""Chandigarh""","""Sector 16-- Panchkula""","""https://www.zomato.com/chandigarh/new-vaishno-dhaba-sector-16-panchkula/info""","""42""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Very Good""","""4.0""","""313"""
"""Bits & Bites""","""300""","""Fast Food""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/bits-bites-sector-34/info""","""42""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Very Good""","""4.1""","""456"""
"""ZanKou Chicken Roll""","""200""","""North Indian,Rolls""","""Chandigarh""","""Phase 3B2 Market-- Phase 3 Mohali""","""https://www.zomato.com/chandigarh/zankou-chicken-roll-phase-3-mohali/info""","""43""","""none""","""1pm to 1030pm(Mon-Sun)""","""Very Good""","""4.2""","""307"""
"""Wasabi""","""1300""","""Japanese,Chinese,Thai""","""Chandigarh""","""Sector 7-- Chandigarh""","""https://www.zomato.com/chandigarh/wasabi-sector-7/info""","""43""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Good""","""3.8""","""73"""
"""Bansal Amritsar Food Street""","""250""","""North Indian,Street Food""","""Chandigarh""","""Mansa Devi Complex-- Panchkula""","""https://www.zomato.com/chandigarh/bansal-amritsar-food-street-mdc-panchkula/info""","""43""","""Quick Bites""","""930am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""574"""
"""Total Diet Transformation""","""250""","""Healthy Food,Beverages""","""Chandigarh""","""Sector 10-- Chandigarh""","""https://www.zomato.com/chandigarh/total-diet-transformation-sector-10/info""","""43""","""none""","""11am to 11pm(Mon-Sun)""","""Good""","""3.8""","""45"""
"""Pakka Tandoor""","""400""","""Beverages,Fast Food,North Indian,Chinese,Momos""","""Chandigarh""","""Sector 19-- Chandigarh""","""https://www.zomato.com/chandigarh/pakka-tandoor-sector-19/info""","""43""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""207"""
"""Baba Ki Rasoi""","""200""","""Indian,North Indian""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/baba-ki-rasoi-ambala-road-zirakpur/info""","""43""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""272"""
"""Bholey Da Dhaba""","""400""","""North Indian,Mithai""","""Chandigarh""","""Sector 32-- Chandigarh""","""https://www.zomato.com/chandigarh/bholey-da-dhaba-sector-32/info""","""43""","""Quick Bites""","""12noon to 4pm,730pm to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""297"""
"""Khane Khas""","""500""","""North Indian,Chinese""","""Chandigarh""","""Phase 10-- Mohali""","""https://www.zomato.com/chandigarh/khane-khas-phase-10-mohali/info""","""43""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Good""","""3.6""","""116"""
"""Downtown Cafe & Bakery""","""700""","""Cafe,Bakery,Healthy Food""","""Chandigarh""","""Sector 21-- Chandigarh""","""https://www.zomato.com/chandigarh/downtown-cafe-bakery-sector-21/info""","""43""","""Café""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""216"""
"""Cake n Bake""","""450""","""North Indian,Chinese,Fast Food""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/cake-n-bake-phase-7-mohali/info""","""43""","""Bakery""","""930am to 1030pm(Mon-Sun)""","""Good""","""3.6""","""653"""
"""Tawa Restaurant""","""600""","""North Indian,Chinese""","""Chandigarh""","""Sector 10-- Panchkula""","""https://www.zomato.com/chandigarh/tawa-restaurant-sector-10-panchkula/info""","""43""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Average""","""2.7""","""172"""
"""B. K. Confectionery""","""100""","""Fast Food,Bakery""","""Chandigarh""","""Sector 37-- Chandigarh""","""https://www.zomato.com/chandigarh/b-k-confectionery-sector-37/info""","""43""","""Quick Bites""","""8am to 1030pm(Mon-Sun)""","""Very Good""","""4.0""","""132"""
"""Kabul Express""","""400""","""North Indian,Chinese,Fast Food,Italian,Beverages""","""Chandigarh""","""Sector 15-- Chandigarh""","""https://www.zomato.com/chandigarh/kabul-express-sector-15/info""","""43""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""193"""
"""Shadow Fox""","""250""","""Beverages,Fast Food,Sandwich,Italian,North Indian,Chinese,Coffee""","""Chandigarh""","""Sector 46-- Chandigarh""","""https://www.zomato.com/chandigarh/shadow-fox-sector-46/info""","""43""","""Quick Bites""","""11am to 1045pm(Mon-Sun)""","""Good""","""3.8""","""277"""
"""Nizam Dhaba""","""400""","""North Indian""","""Chandigarh""","""Sector 46-- Chandigarh""","""https://www.zomato.com/chandigarh/nizam-dhaba-sector-46/info""","""43""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""Average""","""2.6""","""183"""
"""Hot Millions Salad Bar""","""600""","""Fast Food,North Indian,Chinese,South Indian,Burger,Bakery""","""Chandigarh""","""Sector 17-- Chandigarh""","""https://www.zomato.com/chandigarh/hot-millions-salad-bar-sector-17/info""","""44""","""Casual Dining""","""11am to 430pm,630pm to 11pm(Mon-Sun)""","""Good""","""3.5""","""175"""
"""Caldo's Pizza & Cafe""","""500""","""Italian,Beverages,Pizza,Sandwich,Fast Food""","""Chandigarh""","""Sector 35-- Chandigarh""","""https://www.zomato.com/chandigarh/caldos-pizza-cafe-sector-35/info""","""44""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Daddy Waffle""","""250""","""Desserts,Fast Food""","""Chandigarh""","""Sector 9-- Chandigarh""","""https://www.zomato.com/chandigarh/daddy-waffle-sector-9/info""","""44""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""91"""
"""Sandhya""","""250""","""Chinese,Momos""","""Chandigarh""","""Sector 7-- Panchkula""","""https://www.zomato.com/chandigarh/sandhya-sector-7-panchkula/info""","""44""","""Quick Bites""","""12noon to 4pm,530pm to 10pm(Mon-Sun)""","""Good""","""3.9""","""136"""
"""Hashtag Foods""","""200""","""Fast Food""","""Chandigarh""","""Sector 35-- Chandigarh""","""https://www.zomato.com/chandigarh/hashtag-foods-sector-35/info""","""44""","""none""","""10am to 10pm(Mon-Sun)""","""Good""","""3.9""","""291"""
"""Flavours of Punjab""","""600""","""North Indian,Chinese""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/flavours-of-punjab-dhakoli-zirakpur/info""","""44""","""Casual Dining""","""1030am to 1030pm(Mon,Tue,Wed,Fri,Sat,Sun)...""","""Good""","""3.8""","""130"""
"""Swarn Dhaba""","""300""","""North Indian""","""Chandigarh""","""Sector 46-- Chandigarh""","""https://www.zomato.com/chandigarh/swarn-dhaba-sector-46/info""","""44""","""Dhaba""","""12noon to 330pm,630pm to 10pm(Mon-Sun)""","""Good""","""3.8""","""147"""
"""Barneys""","""500""","""American""","""Chandigarh""","""Sector 15-- Panchkula""","""https://www.zomato.com/chandigarh/barneys-sector-15-panchkula/info""","""44""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""91"""
"""Endless Pizza""","""600""","""Pizza,Fast Food""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/endless-pizza-1-kharar-road-mohali/info""","""44""","""Quick Bites""","""12noon to 1030pm(Mon-Sun)""","""Good""","""3.7""","""48"""
"""The Biryani Master""","""500""","""Biryani,North Indian""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/the-biryani-master-phase-7-mohali/info""","""44""","""none""","""5pm to 4am(Mon-Sun)""","""Average""","""2.9""","""24"""
"""Shiv Karthik Restaurant""","""300""","""South Indian""","""Chandigarh""","""Sector 20-- Panchkula""","""https://www.zomato.com/chandigarh/shiv-karthik-restaurant-sector-20-panchkula/info""","""44""","""Quick Bites""","""8am to 1030pm(Mon-Sun)""","""Good""","""3.9""","""451"""
"""Mom Baker's""","""500""","""Bakery,Fast Food""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/mom-bakers-phase-7-mohali/info""","""44""","""Bakery""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""266"""
"""Pik-n-Move""","""900""","""North Indian,Chinese""","""Chandigarh""","""Sector 8-- Chandigarh""","""https://www.zomato.com/chandigarh/pik-n-move-sector-8/info""","""44""","""none""","""11am to 11pm(Mon-Sun)""","""Good""","""3.9""","""367"""
"""Chilli Chaats""","""150""","""Street Food""","""Chandigarh""","""Sector 9-- Panchkula""","""https://www.zomato.com/chandigarh/chilli-chaats-sector-9-panchkula/info""","""44""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Very Good""","""4.0""","""161"""
"""Nugget Nation""","""300""","""American,Continental,Fast Food""","""Chandigarh""","""Sector 8-- Chandigarh""","""https://www.zomato.com/chandigarh/nugget-nation-sector-8/info""","""44""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""53"""
"""Lamhe""","""1200""","""North Indian,Chinese,Continental,Momos""","""Chandigarh""","""Hotel Pallavi-- Sector 5""","""https://www.zomato.com/chandigarh/lamhe-sector-5-panchkula/info""","""45""","""Casual Dining""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""748"""
"""Feast Hub""","""400""","""Pizza,Fast Food""","""Chandigarh""","""Sector 9-- Panchkula""","""https://www.zomato.com/chandigarh/feast-hub-sector-9-panchkula/info""","""45""","""Quick Bites""","""1030am to 11pm(Mon-Sun)""","""Good""","""3.5""","""55"""
"""National Bakers""","""400""","""Bakery""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/national-bakers-vip-road-zirakpur/info""","""45""","""Bakery""","""10am to 1030pm(Mon-Sun)""","""Good""","""3.6""","""83"""
"""Healthy Juice & Shakes""","""300""","""Juices,Beverages,Paan""","""Chandigarh""","""Phase 3-- Mohali""","""https://www.zomato.com/chandigarh/healthy-juice-shakes-phase-3-mohali/info""","""45""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
